timestamp,open,high,low,close,volume
2017-11-22,72.3800,72.5300,71.7560,72.0000,1932814
2017-11-21,72.8900,73.1600,72.4100,72.4500,1263633
2017-11-20,72.3800,73.1600,72.2500,72.8100,873289
2017-11-17,72.0900,72.7090,71.7500,72.2500,2936981
2017-11-16,72.1900,72.9300,72.0300,72.4400,982711
2017-11-15,72.5900,72.7100,71.6700,71.8500,1726029
2017-11-14,72.2300,72.6950,72.1400,72.6700,1224035
2017-11-13,72.2600,72.7000,72.0500,72.6000,833358
2017-11-10,72.2800,72.7950,71.9000,72.6500,1825247
2017-11-09,72.4500,72.8500,72.1010,72.6300,1015688
2017-11-08,73.2100,73.2500,72.6800,72.7700,1130286
2017-11-07,72.8000,73.4700,72.6700,73.4700,1072504
2017-11-06,73.5000,73.5900,72.7600,72.8600,831589
2017-11-03,73.3000,73.9800,73.3000,73.6400,1009840
2017-11-02,72.9000,73.4950,72.6400,73.3100,985089
2017-11-01,72.7300,73.0700,72.2500,72.8600,1221722
2017-10-31,72.6100,72.7700,72.2150,72.2600,1229289
2017-10-30,73.7500,73.8900,72.3800,72.4600,1583424
2017-10-27,72.2000,74.3500,71.5000,74.1000,450533
2017-10-26,73.1000,73.7600,72.5700,73.4700,1765727
2017-10-25,72.9500,73.3700,72.0500,72.4700,1429576
2017-10-24,72.3100,73.3400,72.3100,73.3100,1276896
2017-10-23,72.0100,72.3100,71.4400,72.0900,1030225
2017-10-20,71.5000,72.0720,71.2600,72.0100,1562825
2017-10-19,71.3800,71.5850,71.0050,71.1000,1104184
2017-10-18,71.5000,71.9500,71.3800,71.6200,855766
2017-10-17,72.0800,72.2800,71.4800,71.4900,1314820
2017-10-16,72.4400,72.7000,71.9000,72.0200,982849
2017-10-13,73.1800,73.2100,72.1900,72.3500,721222
2017-10-12,72.4900,73.0100,72.2700,72.8900,972221
2017-10-11,72.0600,72.5500,71.8500,72.3500,976733
2017-10-10,72.2500,72.3100,71.4000,71.9200,941722
2017-10-09,71.7600,72.1000,71.4800,71.9000,649101
2017-10-06,71.4600,71.8800,71.2900,71.5500,1050800
2017-10-05,72.0100,72.0100,71.1400,71.5700,1268874
2017-10-04,71.4300,71.9400,71.3400,71.9100,1057635
2017-10-03,71.7400,71.9100,71.2800,71.4800,905665
2017-10-02,71.0300,71.5500,70.9000,71.5500,892441
2017-09-29,69.8900,71.0700,69.7500,70.7900,1057472
2017-09-28,69.9700,70.2800,69.7000,69.9200,1324456
2017-09-27,69.8500,70.2700,69.6800,70.2100,890824
2017-09-26,70.0400,70.3600,69.8000,69.8500,1183695
2017-09-25,70.0800,70.2500,69.5900,70.0300,975898
2017-09-22,69.8600,70.1250,69.5900,70.0300,2307117
2017-09-21,70.2000,70.4100,69.8100,69.9300,952827
2017-09-20,70.2200,70.6600,69.9400,70.1700,2016768
2017-09-19,70.3100,70.5300,70.0100,70.0800,952431
2017-09-18,69.4900,70.4800,69.3200,70.3100,1321617
2017-09-15,70.0700,70.2100,69.0500,69.3600,2709549
2017-09-14,68.3500,69.2000,67.9500,69.1900,1816116
2017-09-13,67.7300,68.7100,67.5300,68.6900,1892731
2017-09-12,67.6100,68.0800,67.6100,67.8700,845880
2017-09-11,66.9800,67.6100,66.6200,67.5200,1445124
2017-09-08,65.5300,67.0900,65.4800,66.4800,1110171
2017-09-07,64.9400,65.6400,64.6200,65.5700,809775
2017-09-06,65.5000,65.9900,64.6440,64.7300,1901470
2017-09-05,64.9900,65.7400,64.8500,65.0900,1043008
2017-09-01,65.2500,65.4000,64.9200,65.1000,814152
2017-08-31,64.8500,65.1400,64.6900,64.9700,1291870
2017-08-30,64.4200,64.9400,64.3500,64.8000,1586055
2017-08-29,64.2600,64.5700,63.9710,64.4600,1812778
2017-08-28,64.9500,65.0600,64.2450,64.4900,692156
2017-08-25,65.0500,65.2500,64.1000,64.6900,1407812
2017-08-24,65.1200,65.3400,64.6300,64.8800,1163624
2017-08-23,65.6400,65.7000,64.9800,65.0300,637429
2017-08-22,65.5900,66.0000,65.5900,65.8600,776239
2017-08-21,65.0000,65.5200,64.6400,65.4200,703180
2017-08-18,64.9500,65.3900,64.6800,65.0300,959430
2017-08-17,65.8700,66.0480,65.1100,65.1600,509820
2017-08-16,66.3100,66.6300,66.0000,66.1500,638816
2017-08-15,66.2000,66.3800,65.9200,66.1200,591798
2017-08-14,66.1000,66.3800,65.9800,66.2500,492839
2017-08-11,65.6200,66.0800,65.4000,65.6000,705331
2017-08-10,66.5500,66.7200,65.5100,65.5300,1035151
2017-08-09,66.8600,66.9800,66.5450,66.8200,948769
2017-08-08,66.9700,67.2000,66.8500,66.9200,1172732
2017-08-07,67.0000,67.4800,66.7200,67.2200,1466482
2017-08-04,66.6800,67.2000,66.5200,67.1700,1117712
2017-08-03,66.3500,66.5400,66.0600,66.5300,1102810
2017-08-02,65.3100,66.5400,65.3000,66.2800,1813318
2017-08-01,64.7900,65.7300,64.2600,65.2000,1849672
2017-07-31,64.7600,64.9100,64.2100,64.7400,1975555
2017-07-28,63.5000,64.8200,62.6390,64.4700,2209437
2017-07-27,62.1600,62.7900,62.0500,62.5800,1840194
2017-07-26,63.1100,63.2200,62.1400,62.1800,1740886
2017-07-25,63.5700,63.7300,62.9700,63.0700,1713675
2017-07-24,63.3300,63.4000,63.0500,63.2900,1203459
2017-07-21,63.2400,63.4900,63.0800,63.2500,1277038
2017-07-20,64.0100,64.1500,62.8300,63.5000,1556946
2017-07-19,63.9400,63.9900,63.5800,63.9700,1325484
2017-07-18,64.0300,64.2200,63.6300,63.7500,1029892
2017-07-17,64.5700,64.5700,63.7800,64.1400,1388222
2017-07-14,64.4200,64.7900,64.3200,64.5600,1071314
2017-07-13,64.7500,64.8600,64.3100,64.3900,864117
2017-07-12,64.2400,64.9000,64.2000,64.7000,1117482
2017-07-11,64.6800,64.6800,63.3800,63.9700,1104755
2017-07-10,63.8200,64.9450,63.7600,64.6000,1975085
2017-07-07,63.6100,64.0000,63.4600,63.8500,1075886
2017-07-06,63.4000,63.7800,63.2200,63.3300,1473941
2017-07-05,63.6300,63.9800,63.1850,63.6100,891319
2017-07-03,63.6500,63.7300,63.1900,63.3300,652599
2017-06-30,62.9200,63.6800,62.9000,63.3500,1168734
2017-06-29,64.3700,64.3700,62.7500,62.8600,1290325
2017-06-28,63.7900,64.5500,63.5950,64.4100,830150
2017-06-27,63.7900,64.0900,63.3700,63.3700,696894
